Country_Code,Country,Date,CO_cities_count,NO2_cities_count,O3_cities_count,PM10_cities_count,PM25_cities_count,SO2_cities_count,CO_locations_count,NO2_locations_count,O3_locations_count,PM10_locations_count,PM25_locations_count,SO2_locations_count,CO_sources_count,NO2_sources_count,O3_sources_count,PM10_sources_count,PM25_sources_count,SO2_sources_count,CO_units_count,NO2_units_count,O3_units_count,PM10_units_count,PM25_units_count,SO2_units_count,CO_value_count,NO2_value_count,O3_value_count,PM10_value_count,PM25_value_count,SO2_value_count,CO_value_max,NO2_value_max,O3_value_max,PM10_value_max,PM25_value_max,SO2_value_max,CO_value_mean,NO2_value_mean,O3_value_mean,PM10_value_mean,PM25_value_mean,SO2_value_mean,CO_value_median,NO2_value_median,O3_value_median,PM10_value_median,PM25_value_median,SO2_value_median,CO_value_p90,NO2_value_p90,O3_value_p90,PM10_value_p90,PM25_value_p90,SO2_value_p90,CO_value_p95,NO2_value_p95,O3_value_p95,PM10_value_p95,PM25_value_p95,SO2_value_p95,CO_value_std,NO2_value_std,O3_value_std,PM10_value_std,PM25_value_std,SO2_value_std,total_records,observed_pollutants,total_locations,total_cities,total_sources,year,month,quarter,time_index_months,month_sin,month_cos,future_PM25_value_p95_h1,future_PM10_value_p95_h1,future_PM25_value_p95_h3,future_PM10_value_p95_h3,PM25_p95_rel_p90_threshold,PM25_p95_rel_p90_history_count,PM25_p95_rel_p90_h1,PM25_p95_rel_p90_h3,PM10_p95_rel_p90_threshold,PM10_p95_rel_p90_history_count,PM10_p95_rel_p90_h1,PM10_p95_rel_p90_h3,PM25_value_p95_lag_1,PM10_value_p95_lag_1,O3_value_p95_lag_1,NO2_value_p95_lag_1,PM25_value_p95_lag_2,PM10_value_p95_lag_2,O3_value_p95_lag_2,NO2_value_p95_lag_2,PM25_value_p95_lag_3,PM10_value_p95_lag_3,O3_value_p95_lag_3,NO2_value_p95_lag_3,PM25_value_p95_roll_mean_3,PM25_value_p95_roll_max_3,PM25_value_p95_roll_std_3,PM10_value_p95_roll_mean_3,PM10_value_p95_roll_max_3,PM10_value_p95_roll_std_3,PM25_value_p95_country_anomaly,PM25_value_p95_country_zscore,PM25_value_p95_country_history_count,PM10_value_p95_country_anomaly,PM10_value_p95_country_zscore,PM10_value_p95_country_history_count,O3_value_p95_country_anomaly,O3_value_p95_country_zscore,O3_value_p95_country_history_count,NO2_value_p95_country_anomaly,NO2_value_p95_country_zscore,NO2_value_p95_country_history_count
US,United States,2018-09-01,,2.0,4.0,1.0,7.0,1.0,,2.0,4.0,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,2.0,5.0,1.0,24.0,1.0,,0.01,0.069,17.0,19.0,0.0,,0.0065,0.0318,17.0,9.954166666666667,0.0,,0.0065,0.03,17.0,10.0,0.0,,0.0093,0.0534,17.0,17.0,0.0,,0.00965,0.0612,17.0,18.7,0.0,,0.0049497474683058,0.0230043474152169,,4.980656423183304,,33,5,17,15,5,2018,9,3,54,-1.0,-1.8369701987210297e-16,7.300000000000001,7.9,6.754999999999999,,42.96,31,0,0,44.279999999999994,19,0,,55.949999999999726,,0.02045,0.001,33.0,5.699999999999999,0.0419999999999999,0.002,144.79999999999998,33.9,0.0315,0.016,77.91666666666659,144.79999999999998,59.04837705926678,19.799999999999997,33.9,19.940411229460636,-10.93749999999999,-0.22542495828200565,30.0,-9.575,-0.4911239915340736,18.0,0.016794230769230804,1.2478894527205437,26.0,0.0004626190476190537,0.054772774144898256,21.0
US,United States,2018-10-01,,,9.0,2.0,5.0,,,,9.0,2.0,5.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,9.0,2.0,6.0,,,,0.035,8.0,7.4,,,,0.0271111111111111,7.0,4.45,,,,0.028,7.0,4.05,,,,0.035,7.8,7.2,,,,0.035,7.9,7.300000000000001,,,,0.0067535998631182,1.4142135623730951,2.38306525298826,,17,3,16,16,3,2018,10,4,55,-0.8660254037844386,0.5000000000000001,16.549999999999997,,45.03999999999999,,42.56900000000001,32,0,1,43.34000000000001,20,,,18.7,17.0,0.0612,0.00965,55.949999999999726,,0.02045,0.001,33.0,5.699999999999999,0.0419999999999999,0.002,35.88333333333324,55.949999999999726,18.791642645956546,11.350000000000003,17.0,7.990306627407987,-21.984677419354828,-0.4604661813618715,31.0,-18.171052631578945,-0.9526752292635804,19.0,-0.01002777777777774,-0.7380539327753973,27.0,,,22.0
US,United States,2018-11-01,1.0,,,,4.0,,2.0,,,,5.0,,1.0,,,,1.0,,1.0,,,,1.0,,2.0,,,,8.0,,0.1,,,,19.0,,0.05,,,,8.75,,0.05,,,,9.0,,0.09,,,,14.099999999999998,,0.095,,,,16.549999999999997,,0.0707106781186547,,,,5.574175147179049,,10,2,7,5,2,2018,11,4,56,-0.5000000000000004,0.8660254037844384,6.754999999999999,,8.0,9.7,42.178,33,0,0,43.34000000000001,20,,0,7.300000000000001,7.9,0.035,,18.7,17.0,0.0612,0.00965,55.949999999999726,,0.02045,0.001,27.316666666666578,55.949999999999726,25.44387614600673,12.450000000000003,17.0,6.434671708797581,-12.047656249999992,-0.2556340716827674,32.0,,,20.0,,,28.0,,,22.0
US,United States,2018-12-01,1.0,2.0,3.0,,4.0,1.0,1.0,2.0,4.0,,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,4.0,,4.0,1.0,0.3,0.013,0.022,,7.1,0.0,0.3,0.0125,0.0087499999999999,,4.725,0.0,0.3,0.0125,0.0065,,4.4,0.0,0.3,0.0129,0.0175,,6.41,0.0,0.3,0.01295,0.0197499999999999,,6.754999999999999,0.0,,0.0007071067811865,0.0093585967609109,,1.7461863207191457,,12,5,12,11,5,2018,12,4,57,-2.4492935982947064e-16,1.0,45.03999999999999,,20.4,19.3,41.78699999999999,34,1,0,43.34000000000001,20,,0,16.549999999999997,,,,7.300000000000001,7.9,0.035,,18.7,17.0,0.0612,0.00965,14.183333333333332,18.7,6.057295876324527,12.450000000000003,17.0,6.434671708797581,-21.477575757575746,-0.4625430334296389,33.0,,,20.0,-0.024919642857142925,-1.8504493128334132,28.0,0.003741590909090913,0.45390094703712064,22.0
US,United States,2019-01-01,1.0,2.0,2.0,,5.0,,1.0,2.0,2.0,,5.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,2.0,2.0,,5.0,,0.2,0.007,0.029,,51.5,,0.2,0.0065,0.028,,18.68,,0.2,0.0065,0.028,,15.5,,0.2,0.0069,0.0288,,38.580000000000005,,0.2,0.00695,0.0289,,45.03999999999999,,,0.0007071067811865,0.001414213562373,,19.66130717933068,,10,4,10,10,4,2019,1,1,58,0.49999999999999994,0.8660254037844387,8.0,9.7,15.2,69.79999999999995,44.208,35,0,0,43.34000000000001,20,0,1,6.754999999999999,,0.0197499999999999,0.01295,16.549999999999997,,,,7.300000000000001,7.9,0.035,,10.201666666666666,16.549999999999997,5.504567043223118,7.9,7.9,,17.439117647058826,0.38016210110700605,34.0,,,20.0,-0.014910344827586169,-1.0642340307175144,29.0,-0.0024210869565217345,-0.29921861942634437,23.0
US,United States,2019-02-01,2.0,1.0,,2.0,1.0,1.0,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,,2.0,1.0,1.0,0.4,0.008,,10.0,8.0,0.001,0.39,0.008,,7.0,8.0,0.001,0.39,0.008,,7.0,8.0,0.001,0.398,0.008,,9.4,8.0,0.001,0.399,0.008,,9.7,8.0,0.001,0.0141421356237309,,,4.242640687119285,,,7,5,7,7,5,2019,2,1,59,0.8660254037844386,0.5000000000000001,20.4,19.3,14.75,55.0,44.0,36,0,0,42.4,21,0,1,45.03999999999999,,0.0289,0.00695,6.754999999999999,,0.0197499999999999,0.01295,16.549999999999997,,,,22.781666666666663,45.03999999999999,19.8887042899566,,,,-20.099142857142848,-0.4437950702217666,35.0,-15.462500000000002,-0.8136263504054102,20.0,,,30.0,-0.0012702083333333298,-0.16019926612918214,24.0
US,United States,2019-03-01,1.0,,2.0,2.0,5.0,,1.0,,4.0,3.0,5.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,4.0,3.0,5.0,,0.1,,0.041,20.0,23.5,,0.1,,0.035,12.0,9.12,,0.1,,0.0375,13.0,6.0,,0.1,,0.0407,18.6,17.3,,0.1,,0.04085,19.3,20.4,,,,0.0077888809636986,8.54400374531753,8.230856577537965,,13,4,13,10,4,2019,3,1,60,1.0,6.123233995736766e-17,15.2,69.79999999999995,16.625,21.0,43.791999999999994,37,0,0,42.190000000000005,22,1,0,8.0,9.7,,0.008,45.03999999999999,,0.0289,0.00695,6.754999999999999,,0.0197499999999999,0.01295,19.93166666666666,45.03999999999999,21.75336314994392,9.7,9.7,,-7.140833333333326,-0.1595250486980853,36.0,-5.126190476190473,-0.2722636991030021,21.0,-0.0024633333333333035,-0.17553496772902488,30.0,,,25.0
US,United States,2019-04-01,4.0,7.0,15.0,14.0,15.0,2.0,4.0,9.0,21.0,17.0,17.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,9.0,21.0,17.0,17.0,2.0,0.54,0.033,0.058,117.0,16.0,0.0,0.26,0.013,0.0334285714285714,27.94117647058824,8.764705882352942,0.0,0.19,0.011,0.036,17.0,9.0,0.0,0.438,0.0234,0.054,49.60000000000001,15.0,0.0,0.4889999999999999,0.0281999999999999,0.056,69.79999999999995,15.2,0.0,0.1897366596101027,0.0096046863561492,0.0179180674978397,28.46592390085753,4.22092128220703,0.0,70,6,70,57,6,2019,4,2,61,0.8660254037844387,-0.4999999999999998,14.75,55.0,28.35,,43.58400000000001,38,0,0,49.92,23,1,,20.4,19.3,0.04085,,8.0,9.7,,0.008,45.03999999999999,,0.0289,0.00695,24.48,45.03999999999999,18.854049962806524,14.500000000000004,19.3,6.788225099390857,-12.14783783783783,-0.2751329713993739,37.0,45.60681818181814,2.4777217583659743,22.0,0.012766129032258093,0.9247794198174693,31.0,0.018980599999999903,2.4440198225679244,25.0
US,United States,2019-05-01,1.0,1.0,2.0,1.0,3.0,,1.0,1.0,2.0,1.0,5.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,6.0,,0.3,0.001,0.051,55.0,15.0,,0.3,0.001,0.0419999999999999,55.0,7.5,,0.3,0.001,0.0419999999999999,55.0,6.0,,0.3,0.001,0.0492,55.0,14.5,,0.3,0.001,0.0501,55.0,14.75,,,,0.0127279220613578,,5.787918451395113,,11,5,10,8,5,2019,5,2,62,0.49999999999999994,-0.8660254037844387,16.625,21.0,28.45,24.8,43.376000000000005,39,0,0,54.04,24,0,0,15.2,69.79999999999995,0.056,0.0281999999999999,20.4,19.3,0.04085,,8.0,9.7,,0.008,14.533333333333331,20.4,6.226823695379375,32.933333333333316,69.79999999999995,32.28627159232437,-12.278157894736836,-0.28163222572830776,38.0,28.823913043478264,1.4168880231627212,23.0,0.006467187500000034,0.4697849386887444,32.0,-0.008949423076923067,-1.056486239684758,26.0
US,United States,2019-06-01,3.0,5.0,4.0,1.0,6.0,1.0,3.0,5.0,4.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,1.0,6.0,1.0,1.3,0.013,0.032,21.0,18.1,0.0,0.62,0.008,0.02175,21.0,8.299999999999999,0.0,0.3,0.007,0.023,21.0,8.25,0.0,1.1,0.0126,0.0317,21.0,15.15,0.0,1.2,0.0127999999999999,0.03185,21.0,16.625,0.0,0.5892367945062494,0.0043011626335213,0.0115289490703475,,6.667533277007323,,20,6,20,20,6,2019,6,2,63,1.2246467991473532e-16,-1.0,28.35,,42.3,,43.168000000000006,40,0,0,53.720000000000006,25,,,14.75,55.0,0.0501,0.001,15.2,69.79999999999995,0.056,0.0281999999999999,20.4,19.3,0.04085,,16.78333333333333,20.4,3.1401963845177066,48.033333333333324,69.79999999999995,25.960803788275356,-10.088333333333328,-0.2342644585677502,39.0,-6.377083333333331,-0.3073635785646019,24.0,-0.011978787878787846,-0.8810422134245605,33.0,0.003182037037036945,0.3751025516823573,27.0
US,United States,2019-07-01,,,,,6.0,,,,,,8.0,,,,,,1.0,,,,,,1.0,,,,,,14.0,,,,,,29.0,,,,,,9.364285714285714,,,,,,5.5,,,,,,26.800000000000004,,,,,,28.35,,,,,,9.957417578627744,,14,1,8,6,1,2019,7,3,64,-0.4999999999999997,-0.8660254037844388,28.45,24.8,12.599999999999994,16.55,42.96,41,0,0,53.720000000000006,25,0,0,16.625,21.0,0.03185,0.0127999999999999,14.75,55.0,0.0501,0.001,15.2,69.79999999999995,0.056,0.0281999999999999,15.525,16.625,0.9788385975250107,48.59999999999999,69.79999999999995,25.021590676853435,1.8888750000000094,0.044404312939038834,40.0,,,25.0,,,34.0,,,28.0
US,United States,2019-08-01,1.0,1.0,19.0,5.0,13.0,3.0,1.0,1.0,20.0,5.0,14.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,5.0,18.0,3.0,0.3,0.001,0.054,25.0,31.0,0.001,0.3,0.001,0.0412499999999999,19.0,10.166666666666666,0.0003333333333333,0.3,0.001,0.045,19.0,8.0,0.0,0.3,0.001,0.0521,24.6,21.000000000000007,0.0008,0.3,0.001,0.05305,24.8,28.45,0.0009,,,0.0141453916617094,5.522680508593631,8.549165765974927,0.0005773502691896,48,6,44,42,6,2019,8,3,65,-0.8660254037844384,-0.5000000000000004,42.3,,49.84999999999998,3.0,42.568999999999996,42,0,1,53.4,26,,0,28.35,,,,16.625,21.0,0.03185,0.0127999999999999,14.75,55.0,0.0501,0.001,19.908333333333335,28.35,7.370563637425441,38.0,55.0,24.041630560342607,1.9428048780487899,0.04625280792256761,41.0,-2.321999999999999,-0.11409842773195969,25.0,0.009573529411764738,0.7067806669023099,34.0,-0.008731607142857131,-1.0461741429020601,28.0
US,United States,2019-09-01,1.0,,1.0,,3.0,,1.0,,1.0,,3.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,6.0,,0.4,,0.034,,46.0,,0.4,,0.034,,17.05,,0.4,,0.034,,10.05,,0.4,,0.034,,38.6,,0.4,,0.034,,42.3,,,,,,17.70782312990504,,8,3,5,5,3,2019,9,3,66,-1.0,-1.8369701987210297e-16,12.599999999999994,16.55,22.95,5.0,42.828,43,0,0,53.4,26,0,0,28.45,24.8,0.05305,0.001,28.35,,,,16.625,21.0,0.03185,0.0127999999999999,24.474999999999998,28.45,6.798483286734247,22.9,24.8,2.6870057685088824,15.746547619047625,0.3795289111849149,42.0,,,26.0,-0.009749999999999967,-0.7253202135670609,35.0,,,29.0
US,United States,2019-10-01,1.0,2.0,3.0,2.0,5.0,2.0,1.0,2.0,3.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,7.0,2.0,0.0,0.002,0.048,17.0,15.0,0.0,0.0,0.0015,0.033,12.5,6.571428571428571,0.0,0.0,0.0015,0.04,12.5,6.0,0.0,0.0,0.0019,0.0464,16.1,10.200000000000005,0.0,0.0,0.00195,0.0472,16.55,12.599999999999994,0.0,,0.0007071067811865,0.0194679223339317,6.363961030678928,4.2370250120079485,0.0,17,6,15,15,6,2019,10,4,67,-0.8660254037844386,0.5000000000000001,49.84999999999998,3.0,16.569999999999993,23.6,42.762,44,1,0,53.080000000000005,27,0,0,42.3,,0.034,,28.45,24.8,0.05305,0.001,28.35,,,,33.03333333333333,42.3,8.025324500189283,24.8,24.8,,-14.319651162790695,-0.34872316610460913,43.0,-10.482692307692304,-0.5255831553376424,26.0,0.0037208333333333607,0.2787517731812011,36.0,-0.007480517241379299,-0.8953685535122033,29.0
US,United States,2019-11-01,2.0,,8.0,1.0,5.0,,2.0,,8.0,1.0,12.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,2.0,,8.0,1.0,22.0,,0.4,,0.048,3.0,95.3,,0.4,,0.03325,3.0,14.259090909090908,,0.4,,0.032,3.0,6.5,,0.4,,0.0452,3.0,26.900000000000023,,0.4,,0.0465999999999999,3.0,49.84999999999998,,0.0,,0.0099247166206396,,21.2633971010527,,33,4,23,16,4,2019,11,4,68,-0.5000000000000004,0.8660254037844384,22.95,5.0,20.66999999999998,,44.208,45,0,0,52.76,28,0,,12.599999999999994,16.55,0.0472,0.00195,42.3,,0.034,,28.45,24.8,0.05305,0.001,27.78333333333333,42.3,14.86121910656519,20.675,24.8,5.833630944789017,23.255795454545446,0.572236513217811,44.0,-23.644444444444442,-1.202585836909797,27.0,0.0030202702702701936,0.229230240405967,37.0,,,30.0
US,United States,2019-12-01,1.0,2.0,5.0,1.0,7.0,2.0,1.0,2.0,5.0,1.0,16.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,28.0,2.0,0.31,0.022,0.098,5.0,67.0,0.0,0.31,0.011,0.0328,5.0,8.189285714285715,0.0,0.31,0.011,0.022,5.0,5.0,0.0,0.31,0.0197999999999999,0.0708,5.0,15.400000000000006,0.0,0.31,0.0209,0.0843999999999999,5.0,22.95,0.0,,0.015556349186104,0.0380946190425892,,12.845646020855536,0.0,39,6,27,18,6,2019,12,4,69,-2.4492935982947064e-16,1.0,16.569999999999993,23.6,18.14999999999997,56.25,44.0,46,0,0,52.44,29,0,1,49.84999999999998,3.0,0.0465999999999999,,12.599999999999994,16.55,0.0472,0.00195,42.3,,0.034,,34.91666666666666,49.84999999999998,19.69202461234848,9.775,16.55,9.58129688507772,-4.160999999999994,-0.10318660063347701,45.0,-20.8,-1.0502676898486023,28.0,0.04074078947368415,3.1325409766375643,38.0,0.011718833333333342,1.4081412024982887,30.0
US,United States,2020-01-01,6.0,3.0,6.0,3.0,7.0,4.0,6.0,3.0,6.0,3.0,13.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,6.0,3.0,15.0,4.0,1.1,0.028,0.039,25.0,20.0,0.001,0.45,0.0113333333333333,0.0238333333333333,15.333333333333334,6.673333333333333,0.00025,0.3349999999999999,0.003,0.0265,11.0,5.8,0.0,0.865,0.023,0.0355,22.2,14.66,0.0007,0.9825,0.0255,0.03725,23.6,16.569999999999993,0.0008499999999999,0.3689986449839619,0.0144337567297406,0.0123193614553136,8.386497083606084,6.422890611673518,0.0005,37,6,35,29,6,2020,1,1,70,0.49999999999999994,0.8660254037844387,20.66999999999998,,8.27,,43.791999999999994,47,0,0,52.120000000000005,30,,,22.95,5.0,0.0843999999999999,0.0209,49.84999999999998,3.0,0.0465999999999999,,12.599999999999994,16.55,0.0472,0.00195,28.466666666666658,49.84999999999998,19.227996082102212,8.183333333333334,16.55,7.31442638443599,-10.450543478260869,-0.2620553231551532,46.0,-1.4827586206896513,-0.07478309279808777,29.0,-0.007453846153846123,-0.5177587532421992,39.0,0.015940806451612912,1.8867777178744847,31.0
US,United States,2020-02-01,,,,,5.0,1.0,,,,,16.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,30.0,1.0,,,,,29.4,0.0,,,,,8.666666666666666,0.0,,,,,7.9,0.0,,,,,16.060000000000002,0.0,,,,,20.66999999999998,0.0,,,,,7.192780543991523,,31,2,17,6,2,2020,2,1,71,0.8660254037844386,0.5000000000000001,18.14999999999997,56.25,14.57,,43.58400000000001,48,0,0,52.120000000000005,30,1,,16.569999999999993,23.6,0.03725,0.0255,22.95,5.0,0.0843999999999999,0.0209,49.84999999999998,3.0,0.0465999999999999,,29.789999999999992,49.84999999999998,17.66292161563326,10.533333333333333,23.6,11.360164318060427,-6.128191489361715,-0.15525121490090815,47.0,,,30.0,,,40.0,,,32.0
US,United States,2020-03-01,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,18.0,1.0,0.52,0.017,0.02,58.0,36.0,0.001,0.52,0.017,0.0176666666666666,40.5,7.227777777777778,0.001,0.52,0.017,0.019,40.5,5.45,0.001,0.52,0.017,0.0198,54.5,14.23,0.001,0.52,0.017,0.0199,56.25,18.14999999999997,0.001,,,0.0032145502536643,24.748737341529164,8.271624462089056,,26,6,17,9,6,2020,3,1,72,1.0,6.123233995736766e-17,8.27,,47.39999999999996,36.39999999999999,43.376000000000005,49,0,1,55.0,31,,0,20.66999999999998,,,,16.569999999999993,23.6,0.03725,0.0255,22.95,5.0,0.0843999999999999,0.0209,20.063333333333322,22.95,3.232975925264216,14.3,23.6,13.152186130069783,-8.520520833333354,-0.21813605501227243,48.0,31.216666666666672,1.6021292642492888,30.0,-0.024617499999999973,-1.7264062677039815,40.0,0.0069426562500000105,0.7910928377039967,32.0
US,United States,2020-04-01,1.0,1.0,1.0,,4.0,1.0,1.0,1.0,1.0,,8.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,10.0,1.0,0.64,0.01,0.051,,8.9,0.001,0.64,0.01,0.051,,5.12,0.001,0.64,0.01,0.051,,4.75,0.001,0.64,0.01,0.051,,7.64,0.001,0.64,0.01,0.051,,8.27,0.001,,,,,2.1923097915719443,,14,5,12,8,5,2020,4,2,73,0.8660254037844387,-0.4999999999999998,14.57,,54.59999999999999,,43.168000000000006,50,0,1,55.0,31,,,18.14999999999997,56.25,0.0199,0.017,20.66999999999998,,,,16.569999999999993,23.6,0.03725,0.0255,18.463333333333313,20.66999999999998,2.0678813634582465,39.925,56.25,23.087036405740776,-18.226632653061216,-0.4713290341390301,49.0,,,31.0,0.007082926829268317,0.4852823097183981,41.0,-0.00026772727272726324,-0.030695781394740135,33.0
US,United States,2020-05-01,1.0,2.0,,,3.0,2.0,1.0,2.0,,,3.0,3.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,2.0,,,3.0,3.0,1.0,0.006,,,15.3,0.001,1.0,0.005,,,8.1,0.0006666666666666,1.0,0.005,,,8.0,0.001,1.0,0.0058,,,13.840000000000002,0.001,1.0,0.0059,,,14.57,0.001,,0.001414213562373,,,7.150524456289903,0.0005773502691896,9,4,9,8,4,2020,5,2,74,0.49999999999999994,-0.8660254037844387,47.39999999999996,36.39999999999999,85.39999999999998,17.6,42.96,51,1,1,55.0,31,0,0,8.27,,0.051,0.01,18.14999999999997,56.25,0.0199,0.017,20.66999999999998,,,,15.69666666666665,20.66999999999998,6.553940290644835,56.25,56.25,,-11.56209999999999,-0.30140415324313713,50.0,,,31.0,,,42.0,-0.004359852941176461,-0.5076141211444072,34.0
US,United States,2020-06-01,,,2.0,3.0,10.0,1.0,,,6.0,4.0,17.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,6.0,4.0,23.0,1.0,,,0.073,40.0,52.0,0.001,,,0.0606666666666666,17.5,9.069565217391304,0.001,,,0.068,12.5,4.9,0.001,,,0.071,32.800000000000004,22.600000000000005,0.001,,,0.072,36.39999999999999,47.39999999999996,0.001,,,0.0175119007154182,15.673757260678329,14.364996433332111,,34,4,28,16,4,2020,6,2,75,1.2246467991473532e-16,-1.0,54.59999999999999,,220.5,24.0,44.83199999999999,52,1,1,54.68000000000001,32,,0,14.57,,,0.0059,8.27,,0.051,0.01,18.14999999999997,56.25,0.0199,0.017,13.663333333333322,18.14999999999997,5.002012928145797,56.25,56.25,,21.494607843137228,0.5655026798265502,51.0,10.359677419354835,0.5190065190931846,31.0,0.02791428571428574,1.9307485624576484,42.0,,,35.0
US,United States,2020-07-01,,,1.0,,2.0,1.0,,,1.0,,3.0,1.0,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,4.0,1.0,,,0.0,,60.0,0.0,,,0.0,,26.5,0.0,,,0.0,,19.5,0.0,,,0.0,,49.2,0.0,,,0.0,,54.59999999999999,0.0,,,,,23.388031127053,,6,3,5,4,3,2020,7,3,76,-0.4999999999999997,-0.8660254037844388,85.39999999999998,17.6,38.19999999999997,,46.927999999999976,53,1,0,54.68000000000001,32,0,,47.39999999999996,36.39999999999999,0.072,,14.57,,,0.0059,8.27,,0.051,0.01,23.413333333333316,47.39999999999996,21.010536245734833,36.39999999999999,36.39999999999999,,28.281249999999996,0.7491106069480399,52.0,,,32.0,-0.0447348837209302,-3.001253838959393,43.0,,,35.0
US,United States,2020-08-01,,2.0,3.0,2.0,8.0,2.0,,2.0,3.0,2.0,12.0,2.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,2.0,3.0,2.0,22.0,2.0,,0.002,0.066,18.0,110.0,0.008,,0.0015,0.041,14.0,18.96818181818182,0.004,,0.0015,0.053,14.0,9.65,0.004,,0.0019,0.0634,17.2,52.700000000000045,0.0072,,0.00195,0.0647,17.6,85.39999999999998,0.0076,,0.0007071067811865,0.0326955654485436,5.656854249492381,29.1633067947286,0.0056568542494923,31,5,21,17,5,2020,8,3,77,-0.8660254037844384,-0.5000000000000004,220.5,24.0,16.225,96.49,49.11499999999998,54,1,0,54.36,33,0,1,54.59999999999999,,0.0,,47.39999999999996,36.39999999999999,0.072,,14.57,,,0.0059,38.85666666666665,54.59999999999999,21.3387355139272,36.39999999999999,36.39999999999999,,58.547641509433944,1.557548755244488,53.0,-8.764062499999994,-0.44439750725647703,32.0,0.020981818181818206,1.2950600412386954,44.0,-0.008185285714285706,-0.9636898987240019,35.0
US,United States,2020-09-01,,,1.0,1.0,5.0,,,,1.0,1.0,9.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,16.0,,,,0.068,24.0,339.0,,,,0.068,24.0,48.75,,,,0.068,24.0,15.5,,,,0.068,24.0,121.0,,,,0.068,24.0,220.5,,,,,,89.1758562242793,,18,3,11,7,3,2020,9,3,78,-1.0,-1.8369701987210297e-16,38.19999999999997,,5.85,10.45,52.69999999999999,55,0,0,54.04,34,,0,85.39999999999998,17.6,0.0647,0.00195,54.59999999999999,,0.0,,47.39999999999996,36.39999999999999,0.072,,62.46666666666664,85.39999999999998,20.184482488618315,26.999999999999996,36.39999999999999,13.293607486307087,192.56342592592594,5.057317940280219,54.0,-2.098484848484844,-0.10777767551428134,33.0,0.023815555555555583,1.4593927520489098,45.0,,,36.0
US,United States,2020-10-01,,,5.0,,5.0,,,,6.0,,6.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,6.0,,7.0,,,,0.047,,52.0,,,,0.0201666666666666,,10.37142857142857,,,,0.014,,3.4,,,,0.04,,24.400000000000016,,,,0.0435,,38.19999999999997,,,,0.0167739877985727,,18.45189369556363,,13,2,12,10,2,2020,10,4,79,-0.8660254037844386,0.5000000000000001,16.225,96.49,43.24,9.725,52.22499999999998,56,0,0,54.04,34,1,0,220.5,24.0,0.068,,85.39999999999998,17.6,0.0647,0.00195,54.59999999999999,,0.0,,120.16666666666664,220.5,88.24535870703536,20.8,24.0,4.525483399593903,6.7622727272727055,0.14766538387849368,55.0,,,34.0,-0.0012021739130434542,-0.07279678025591221,46.0,,,36.0
