Country_Code,Country,Date,CO_cities_count,NO2_cities_count,O3_cities_count,PM10_cities_count,PM25_cities_count,SO2_cities_count,CO_locations_count,NO2_locations_count,O3_locations_count,PM10_locations_count,PM25_locations_count,SO2_locations_count,CO_sources_count,NO2_sources_count,O3_sources_count,PM10_sources_count,PM25_sources_count,SO2_sources_count,CO_units_count,NO2_units_count,O3_units_count,PM10_units_count,PM25_units_count,SO2_units_count,CO_value_count,NO2_value_count,O3_value_count,PM10_value_count,PM25_value_count,SO2_value_count,CO_value_max,NO2_value_max,O3_value_max,PM10_value_max,PM25_value_max,SO2_value_max,CO_value_mean,NO2_value_mean,O3_value_mean,PM10_value_mean,PM25_value_mean,SO2_value_mean,CO_value_median,NO2_value_median,O3_value_median,PM10_value_median,PM25_value_median,SO2_value_median,CO_value_p90,NO2_value_p90,O3_value_p90,PM10_value_p90,PM25_value_p90,SO2_value_p90,CO_value_p95,NO2_value_p95,O3_value_p95,PM10_value_p95,PM25_value_p95,SO2_value_p95,CO_value_std,NO2_value_std,O3_value_std,PM10_value_std,PM25_value_std,SO2_value_std,total_records,observed_pollutants,total_locations,total_cities,total_sources
FR,France,2018-02-01,,0.0,0.0,0.0,0.0,1.0,,4.0,1.0,4.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,4.0,1.0,4.0,1.0,2.0,,65.63,0.75,14.6,6.05,0.3,,46.035,0.75,12.307500000000001,6.05,0.215,,52.44,0.75,12.615,6.05,0.215,,63.926,0.75,14.144,6.05,0.283,,64.77799999999999,0.75,14.372,6.05,0.2915,,23.301618684832462,,2.1856101360184685,,0.12020815280171307,12,5,12,1,5
FR,France,2018-04-01,0.0,0.0,0.0,0.0,0.0,1.0,2.0,31.0,26.0,31.0,14.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,31.0,26.0,31.0,14.0,5.0,225.0,72.0,92.33,78.38,17.1,5.98,171.4,10.01774193548387,68.98884615384615,16.15838709677419,7.802857142857143,2.678,171.4,5.63,69.24000000000001,13.58,6.69,1.23,214.28,14.75,84.35,25.05,14.925000000000002,5.668,219.64,28.225,88.275,28.165,15.93,5.824,75.8018469431979,13.440004640296179,13.741867508289573,13.378953147082472,4.695505917808626,2.6958430963244138,109,6,109,1,6
FR,France,2018-06-01,,0.0,0.0,,,,,2.0,2.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,2.0,2.0,,,,,10.53,84.38,,,,,7.68,67.58,,,,,7.68,67.58,,,,,9.959999999999999,81.02,,,,,10.245,82.69999999999999,,,,,4.030508652763321,23.758787847867993,,,,4,2,4,0,2
FR,France,2018-07-01,,2.0,0.0,1.0,,1.0,,4.0,2.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,4.0,2.0,1.0,,1.0,,15.75,117.18,19.08,,0.85,,6.7275,83.93,19.08,,0.85,,4.63,83.93,19.08,,0.85,,12.639000000000001,110.53,19.08,,0.85,,14.194499999999996,113.855,19.08,,0.85,,6.1815390478423735,47.02260094890541,,,,8,4,8,4,4
FR,France,2018-08-01,0.0,0.0,1.0,0.0,,,1.0,1.0,4.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,4.0,1.0,,,149.0,6.68,114.8,20.13,,,149.0,6.68,73.2025,20.13,,,149.0,6.68,78.99,20.13,,,149.0,6.68,113.53399999999999,20.13,,,149.0,6.68,114.167,20.13,,,,,46.97699179740369,,,,7,4,7,1,4
FR,France,2018-10-01,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,102.3,,,,,,102.3,,,,,,102.3,,,,,,102.3,,,,,,102.3,,,,,,,,,,1,1,1,0,1
FR,France,2018-12-01,,0.0,0.0,0.0,0.0,,,4.0,1.0,7.0,2.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,4.0,1.0,7.0,2.0,,,66.1,1.1,33.7,4.6,,,26.525,1.1,15.814285714285715,4.25,,,16.55,1.1,13.9,4.25,,,53.230000000000004,1.1,23.56000000000001,4.529999999999999,,,59.66499999999998,1.1,28.62999999999999,4.5649999999999995,,,27.317683527951875,,8.563961032806525,0.4949747468305829,,14,4,14,0,4
FR,France,2019-01-01,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,482.0,42.3,47.7,11.1,8.1,0.8,482.0,26.9,25.1,9.95,8.1,0.8,482.0,26.9,25.049999999999997,9.95,8.1,0.8,482.0,39.22,41.61000000000001,10.87,8.1,0.8,482.0,40.76,44.654999999999994,10.985,8.1,0.8,,21.778888860545663,18.511798039808742,1.6263455967290592,,,11,6,11,2,6
FR,France,2019-02-01,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,51.3,,,,,,51.3,,,,,,51.3,,,,,,51.3,,,,,,51.3,,,,,,,,,,1,1,1,0,1
FR,France,2019-04-01,1.0,,0.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,218.0,,62.2,93.2,104.2,,218.0,,62.2,93.2,104.2,,218.0,,62.2,93.2,104.2,,218.0,,62.2,93.2,104.2,,218.0,,62.2,93.2,104.2,,,,,,,,4,4,4,1,4
FR,France,2019-05-01,0.0,0.0,0.0,,,0.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,133.0,6.0,92.4,,,1.2,133.0,6.0,92.4,,,1.2,133.0,6.0,92.4,,,1.2,133.0,6.0,92.4,,,1.2,133.0,6.0,92.4,,,1.2,,,,,,,4,4,4,0,4
FR,France,2019-06-01,,0.0,1.0,1.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,24.0,23.1,13.7,2.0,2.3,,24.0,23.1,13.7,2.0,2.3,,24.0,23.1,13.7,2.0,2.3,,24.0,23.1,13.7,2.0,2.3,,24.0,23.1,13.7,2.0,2.3,,,,,,,5,5,5,3,5
FR,France,2019-07-01,,1.0,0.0,,,,,3.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,3.0,1.0,,,,,12.0,115.9,,,,,7.766666666666667,115.9,,,,,6.3,115.9,,,,,10.86,115.9,,,,,11.43,115.9,,,,,3.7233497463081995,,,,,4,2,4,1,2
FR,France,2019-08-01,1.0,,,1.0,,3.0,1.0,,,1.0,,6.0,1.0,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,6.0,108.0,,,1.4,,5.0,108.0,,,1.4,,2.216666666666667,108.0,,,1.4,,1.6500000000000001,108.0,,,1.4,,4.5,108.0,,,1.4,,4.75,,,,,,1.9270876126078615,8,3,8,5,3
FR,France,2019-09-01,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,166.0,33.2,23.0,14.3,7.4,5.1,166.0,33.2,23.0,7.9,7.4,1.9249999999999998,166.0,33.2,23.0,7.9,7.4,1.2999999999999998,166.0,33.2,23.0,13.020000000000001,7.4,4.26,166.0,33.2,23.0,13.66,7.4,4.679999999999999,,,,9.05096679918781,,2.35,10,6,10,4,6
FR,France,2019-10-01,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,2.7,,,,,,2.7,,,,,,2.7,,,,,,2.7,,,,,,2.7,,,,,,,1,1,1,1,1
FR,France,2019-11-01,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,64.3,,,,,,64.3,,,,,,64.3,,,,,,64.3,,,,,,64.3,,,,,,,,,,1,1,1,0,1
FR,France,2019-12-01,,1.0,0.0,0.0,0.0,1.0,,4.0,1.0,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,4.0,1.0,2.0,2.0,1.0,,29.9,60.0,16.2,13.6,0.9,,18.675,60.0,14.5,12.1,0.9,,21.45,60.0,14.5,12.1,0.9,,28.88,60.0,15.86,13.299999999999999,0.9,,29.389999999999997,60.0,16.029999999999998,13.45,0.9,,12.5672524178252,,2.4041630560342604,2.1213203435596424,,10,5,10,2,5
FR,France,2020-01-01,,0.0,0.0,2.0,0.0,,,2.0,2.0,6.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,2.0,2.0,6.0,1.0,,,13.0,45.1,20.5,17.1,,,12.35,35.65,15.0,17.1,,,12.35,35.65,15.5,17.1,,,12.87,43.21,19.55,17.1,,,12.935,44.155,20.025,17.1,,,0.9192388155425123,13.364318164425748,4.6203895939628294,,,11,4,11,2,4
FR,France,2020-02-01,,3.0,0.0,,,0.0,,5.0,1.0,,,3.0,,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,5.0,1.0,,,3.0,,14.2,57.8,,,14.1,,7.12,57.8,,,5.333333333333333,,5.9,57.8,,,1.2,,12.08,57.8,,,11.52,,13.139999999999999,57.8,,,12.809999999999999,,4.635946505299645,,,,7.596271015000276,9,3,9,3,3
FR,France,2020-03-01,,0.0,0.0,0.0,0.0,0.0,,3.0,1.0,2.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,2.0,1.0,2.0,,69.5,29.8,45.5,41.2,5.1,,32.36666666666667,29.8,22.75,41.2,3.9,,21.1,29.8,22.75,41.2,3.9,,59.82,29.8,40.95,41.2,4.859999999999999,,64.66,29.8,43.224999999999994,41.2,4.9799999999999995,,32.97655732991746,,32.17335854398791,,1.6970562748477136,9,5,9,0,5
FR,France,2020-04-01,,,0.0,,,0.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,29.8,,,1.1,,,29.8,,,1.1,,,29.8,,,1.1,,,29.8,,,1.1,,,29.8,,,1.1,,,,,,,2,2,2,0,2
FR,France,2020-05-01,,0.0,,,,1.0,,1.0,,,,3.0,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,3.0,,11.2,,,,3.7,,11.2,,,,1.7666666666666668,,11.2,,,,1.6,,11.2,,,,3.2800000000000002,,11.2,,,,3.49,,,,,,1.8556220879622376,4,2,4,1,2
FR,France,2020-06-01,,0.0,,,0.0,,,2.0,,,2.0,,,1.0,,,1.0,,,1.0,,,1.0,,,2.0,,,2.0,,,5.9,,,17.5,,,4.75,,,9.7,,,4.75,,,9.7,,,5.67,,,15.940000000000001,,,5.785,,,16.72,,,1.6263455967290597,,,11.030865786510141,,4,2,4,0,2
FR,France,2020-12-01,,0.0,1.0,1.0,0.0,0.0,,4.0,2.0,4.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,4.0,2.0,4.0,1.0,2.0,,43.9,37.1,23.4,14.5,0.7,,24.225,20.400000000000002,17.675,14.5,0.35,,23.1,20.400000000000002,19.450000000000003,14.5,0.35,,41.86,33.760000000000005,22.62,14.5,0.63,,42.879999999999995,35.43,23.009999999999998,14.5,0.6649999999999999,,19.019879950549985,23.61736649163069,6.55101773263768,,0.49497474683058323,13,5,13,2,5
FR,France,2021-01-01,2.0,0.0,,0.0,0.0,3.0,2.0,2.0,,2.0,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,,2.0,1.0,3.0,531.0,23.7,,19.9,5.5,2.9,370.5,15.649999999999999,,15.549999999999999,5.5,1.2,370.5,15.649999999999999,,15.549999999999999,5.5,0.7,498.9,22.09,,19.029999999999998,5.5,2.46,514.9499999999999,22.895,,19.465,5.5,2.6799999999999997,226.98127676088177,11.384419177103414,,6.151828996322963,,1.5132745950421556,10,5,10,5,5
FR,France,2021-03-01,,2.0,0.0,0.0,,,,4.0,2.0,2.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,4.0,2.0,2.0,,,,16.7,90.4,26.5,,,,9.25,70.45,18.65,,,,7.15,70.45,18.65,,,,14.0,86.41000000000001,24.93,,,,15.349999999999996,88.405,25.715,,,,5.01630674234873,28.21356056934325,11.101576464628794,,,8,3,8,2,3
FR,France,2021-04-01,,0.0,0.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,9.1,51.6,,,,,9.1,51.6,,,,,9.1,51.6,,,,,9.1,51.6,,,,,9.1,51.6,,,,,,,,,,2,2,2,0,2
FR,France,2021-05-01,0.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,206.0,4.2,60.4,7.7,9.4,,206.0,4.2,60.4,7.7,9.4,,206.0,4.2,60.4,7.7,9.4,,206.0,4.2,60.4,7.7,9.4,,206.0,4.2,60.4,7.7,9.4,,,,,,,,5,5,5,2,5
FR,France,2021-07-01,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.3,,,,,,1.3,,,,,,1.3,,,,,,1.3,,,,,,1.3,,,,,,,,,,,1,1,1,0,1
FR,France,2021-10-01,,0.0,0.0,0.0,,0.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,14.8,33.4,29.2,,0.5,,14.8,33.4,29.2,,0.5,,14.8,33.4,29.2,,0.5,,14.8,33.4,29.2,,0.5,,14.8,33.4,29.2,,0.5,,,,,,,4,4,4,0,4
FR,France,2021-12-01,,0.0,0.0,0.0,0.0,,,3.0,2.0,2.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,3.0,2.0,2.0,1.0,,,7.6,82.0,23.1,2.6,,,4.233333333333333,53.6,18.450000000000003,2.6,,,2.7,53.6,18.450000000000003,2.6,,,6.62,76.32000000000001,22.17,2.6,,,7.109999999999999,79.16,22.635,2.6,,,2.9194748386196676,40.1636651713959,6.576093065034891,,,8,4,8,0,4
FR,France,2022-01-01,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,470.0,38.7,16.8,19.8,6.6,2.8,470.0,25.03333333333333,16.8,19.8,6.6,2.2666666666666666,470.0,35.6,16.8,19.8,6.6,2.1,470.0,38.080000000000005,16.8,19.8,6.6,2.66,470.0,38.39,16.8,19.8,6.6,2.73,,21.043843121762084,,,,0.47258156262526085,10,6,10,4,6
FR,France,2022-03-01,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,47.7,,,,,,47.7,,,,,,47.7,,,,,,47.7,,,,,,47.7,,,,,,,,,,,1,1,1,0,1
FR,France,2022-04-01,1.0,,,0.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,35.0,,,12.2,,,35.0,,,12.2,,,35.0,,,12.2,,,35.0,,,12.2,,,35.0,,,12.2,,,,,,,,,2,2,2,1,2
FR,France,2022-05-01,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,13.7,,,,,,13.7,,,,,,13.7,,,,,,13.7,,,,,,13.7,,,,,,,,,1,1,1,1,1
FR,France,2022-06-01,,0.0,0.0,0.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,8.4,39.0,8.9,,,,8.4,39.0,8.9,,,,8.4,39.0,8.9,,,,8.4,39.0,8.9,,,,8.4,39.0,8.9,,,,,,,,,3,3,3,0,3
FR,France,2022-07-01,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.2,,,,,,1.2,,,,,,1.2,,,,,,1.2,,,,,,1.2,,,,,,,,1,1,1,0,1
FR,France,2022-12-01,,1.0,1.0,2.0,0.0,1.0,,4.0,2.0,6.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,4.0,2.0,6.0,1.0,1.0,,16.5,54.2,24.6,3.9,5.3,,7.1,43.8,12.633333333333333,3.9,5.3,,5.85,43.8,10.9,3.9,5.3,,14.100000000000001,52.120000000000005,20.15,3.9,5.3,,15.299999999999997,53.160000000000004,22.375,3.9,5.3,,7.144695001654491,14.70782104868019,6.75178988614624,,,14,5,14,5,5
FR,France,2023-01-01,,1.0,1.0,1.0,1.0,,,5.0,1.0,6.0,2.0,,,1.0,1.0,2.0,1.0,,,1.0,1.0,1.0,1.0,,,5.0,1.0,6.0,2.0,,,34.7,51.2,28.0,5.6,,,18.240000000000002,51.2,11.883333333333333,5.05,,,14.9,51.2,7.7,5.05,,,29.820000000000004,51.2,25.1,5.489999999999999,,,32.26,51.2,26.55,5.545,,,11.228446018928889,,10.701666536884181,0.7778174593052021,,14,4,14,4,5
FR,France,2023-02-01,,0.0,1.0,3.0,,,,1.0,1.0,4.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,4.0,,,,5.7,49.8,49.5,,,,5.7,49.8,26.175,,,,5.7,49.8,23.25,,,,5.7,49.8,43.2,,,,5.7,49.8,46.349999999999994,,,,,,17.52776369078497,,,6,3,6,4,3
FR,France,2023-04-01,,1.0,2.0,1.0,1.0,,,3.0,4.0,1.0,1.0,,,2.0,3.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,3.0,4.0,1.0,1.0,,,427.8,113.0,15.0,0.9,,,153.53333333333333,63.1,15.0,0.9,,,31.8,58.0,15.0,0.9,,,348.6,100.16000000000001,15.0,0.9,,,388.2,106.57999999999998,15.0,0.9,,,238.02061535365658,38.36578336660589,,,,9,4,9,5,7
FR,France,2023-05-01,,,,2.0,1.0,,,,,2.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,2.0,1.0,,,,,26.7,15.7,,,,,22.799999999999997,15.7,,,,,22.799999999999997,15.7,,,,,25.919999999999998,15.7,,,,,26.31,15.7,,,,,5.51543289325507,,,3,2,3,3,2
FR,France,2023-06-01,,2.0,,2.0,1.0,,,2.0,,2.0,1.0,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,2.0,,2.0,1.0,,,32.8,,36.5,3.0,,,22.849999999999998,,27.5,3.0,,,22.849999999999998,,27.5,3.0,,,30.81,,34.7,3.0,,,31.804999999999996,,35.6,3.0,,,14.071424945612293,,12.727922061357855,,,5,3,5,5,3
FR,France,2023-07-01,1.0,2.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,14.0,9.4,41.0,985.0,6.0,0.43,14.0,9.2,41.0,174.45333333333335,6.0,0.43,14.0,9.2,41.0,17.4,6.0,0.43,14.0,9.360000000000001,41.0,502.7,6.0,0.43,14.0,9.38,41.0,743.85,6.0,0.43,,0.2828427124746186,,397.15804545126196,,,12,6,12,11,7
FR,France,2023-08-01,9.0,91.0,89.0,92.0,84.0,22.0,12.0,289.0,253.0,257.0,168.0,53.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,289.0,253.0,257.0,168.0,53.0,475.0,80.9,126.0,69.8,14.6,34.6,210.25,17.495734948096885,58.5983790513834,10.8931906614786,4.7160714285714285,2.5433962264150947,180.0,11.2,56.4,9.1,4.3,1.2,383.20000000000005,43.239999999999995,88.86000000000001,19.720000000000002,7.860000000000002,3.060000000000001,428.24999999999994,60.26,99.08,23.259999999999994,10.240000000000009,10.819999999999988,136.5357928430224,17.802683671934858,22.042867690557156,7.244092578088196,2.6171321864007857,5.4850324111644,1032,6,1032,387,15
GA,Gabon,2022-02-01,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,17.0,,,,,,17.0,,,,,,17.0,,,,,,17.0,,,,,,17.0,,,,,,,,1,1,1,0,1
DE,Germany,2016-12-01,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,5.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,4.0,450.0,32.77,17.161,34.10820007,21.7,5.4,450.0,27.45923468,10.661942434,30.954100035000003,16.985,2.75,450.0,26.63346936,9.70771217,30.954100035000003,16.985,2.15,450.0,31.205781616000003,14.565000000000001,33.477380063000005,20.756999999999998,4.680000000000001,450.0,31.987890808,15.863,33.792790066500004,21.2285,5.039999999999999,,3.858320139436179,3.9218508145363242,4.460571046578454,6.668016946589143,1.9399312702601952,18,6,18,2,6
DE,Germany,2017-01-01,1.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,6.0,800.0,62.17314148,24.6,21.31544876,3.684,3.0,500.0,62.17314148,14.64406948,15.788224379999999,3.684,1.7998158933333332,400.0,62.17314148,14.64406948,15.788224379999999,3.684,2.0,680.0000000000001,62.17314148,22.608813896,20.210003884,3.684,2.5,739.9999999999999,62.17314148,23.604406948,20.762726322,3.684,2.75,200.00000000000003,,14.079811967428222,7.816675680475221,,0.8002762394146089,16,6,16,4,6
DE,Germany,2017-03-01,,0.0,0.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,23.05,56.97,,,,,23.05,56.97,,,,,23.05,56.97,,,,,23.05,56.97,,,,,23.05,56.97,,,,,,,,,,2,2,2,0,2
DE,Germany,2017-04-01,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.74,,,,,,1.74,,,,,,1.74,,,,,,1.74,,,,,,1.74,,,,,,,1,1,1,1,1
DE,Germany,2017-06-01,,0.0,0.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,5.25,71.85,,,,,5.25,71.85,,,,,5.25,71.85,,,,,5.25,71.85,,,,,5.25,71.85,,,,,,,,,,2,2,2,0,2
DE,Germany,2017-07-01,,0.0,0.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,12.52,62.27,,,,,12.52,62.27,,,,,12.52,62.27,,,,,12.52,62.27,,,,,12.52,62.27,,,,,,,,,,2,2,2,0,2
DE,Germany,2017-09-01,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.52,,,,,,1.52,,,,,,1.52,,,,,,1.52,,,,,,1.52,,,,,,,1,1,1,1,1
DE,Germany,2017-10-01,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,7.26,,,,,,7.26,,,,,,7.26,,,,,,7.26,,,,,,7.26,,,,,,,1,1,1,1,1
DE,Germany,2017-11-01,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,110.03,,,,,,110.03,,,,,,110.03,,,,,,110.03,,,,,,110.03,,,,,,,1,1,1,1,1
DE,Germany,2017-12-01,1.0,,,,,1.0,3.0,,,,,4.0,1.0,,,,,1.0,1.0,,,,,1.0,3.0,,,,,4.0,390.0,,,,,7.66,330.0,,,,,4.4875,330.0,,,,,4.005,378.0,,,,,6.721000000000001,384.0,,,,,7.190499999999999,60.0,,,,,2.3061277067846873,7,2,7,2,2
DE,Germany,2018-01-01,0.0,0.0,,0.0,,,1.0,2.0,,1.0,,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,2.0,,1.0,,,260.0,23.69,,8.71,,,260.0,20.865000000000002,,8.71,,,260.0,20.865000000000002,,8.71,,,260.0,23.125,,8.71,,,260.0,23.407500000000002,,8.71,,,,3.9951533137039963,,,,,4,3,4,0,3
DE,Germany,2018-04-01,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,6.71,,,,,,6.71,,,,,,6.71,,,,,,6.71,,,,,,6.71,,,,,,,1,1,1,1,1
DE,Germany,2018-05-01,,0.0,0.0,0.0,0.0,1.0,,2.0,2.0,2.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,1.0,2.0,,32.12,42.89,13.06,10.39,4.69,,24.56,31.845,11.58,10.39,4.01,,24.56,31.845,11.58,10.39,4.01,,30.607999999999997,40.681,12.764000000000001,10.39,4.554,,31.363999999999997,41.7855,12.912,10.39,4.622,,10.691454531540597,15.619988796410835,2.0930360723121813,,0.9616652224137046,9,5,9,1,5
DE,Germany,2018-06-01,,,,,,1.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,2.0,,,,,,2.83,,,,,,2.175,,,,,,2.175,,,,,,2.6990000000000003,,,,,,2.7645,,,,,,0.9263098833543771,2,1,2,1,1
DE,Germany,2018-09-01,0.0,0.0,,0.0,0.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,380.0,36.0,,30.41,17.37,,380.0,36.0,,30.41,17.37,,380.0,36.0,,30.41,17.37,,380.0,36.0,,30.41,17.37,,380.0,36.0,,30.41,17.37,,,,,,,,4,4,4,0,4
DE,Germany,2018-12-01,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,210.0,22.55,,12.69,8.13,2.04,210.0,22.55,,12.69,8.13,0.8466666666666667,210.0,22.55,,12.69,8.13,0.33,210.0,22.55,,12.69,8.13,1.6980000000000002,210.0,22.55,,12.69,8.13,1.8689999999999998,,,,,,1.0365487607118795,7,5,7,1,5
DE,Germany,2019-01-01,0.0,0.0,,1.0,0.0,1.0,1.0,2.0,,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,,2.0,2.0,1.0,380.0,35.0,,15.59,8.0,0.15,380.0,24.66,,13.695,5.395,0.15,380.0,24.66,,13.695,5.395,0.15,380.0,32.932,,15.211,7.479,0.15,380.0,33.966,,15.4005,7.7395,0.15,,14.622968234937803,,2.6799347006970144,3.684026329981913,,8,5,8,2,5
DE,Germany,2019-04-01,,,,,,1.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,2.0,,,,,,2.2,,,,,,1.8650000000000002,,,,,,1.8650000000000002,,,,,,2.133,,,,,,2.1665,,,,,,0.4737615433949869,2,1,2,1,1
